range query Linear
longitude min, lattitude min, timestamp min, longitude min, lattitude min, timestamp min, query_size, found, elasped time
26.527212, -89.977960, 946789939.00,32.898009, -53.981306, 986450533.10,10, 0, 1
29.712610, -89.977960, 946789939.00,36.083407, -53.981306, 986450533.10,10, 0, 2
32.898009, -89.977960, 946789939.00,39.268805, -53.981306, 986450533.10,10, 0, 1
36.083407, -89.977960, 946789939.00,42.454204, -53.981306, 986450533.10,10, 0, 1
39.268805, -89.977960, 946789939.00,45.639602, -53.981306, 986450533.10,10, 0, 1
42.454204, -89.977960, 946789939.00,48.825001, -53.981306, 986450533.10,10, 0, 2
45.639602, -89.977960, 946789939.00,52.010399, -53.981306, 986450533.10,10, 0, 2
48.825001, -89.977960, 946789939.00,55.195798, -53.981306, 986450533.10,10, 0, 2
52.010399, -89.977960, 946789939.00,58.381196, -53.981306, 986450533.10,10, 0, 2
55.195798, -89.977960, 946789939.00,61.566595, -53.981306, 986450533.10,10, 0, 1
58.381196, -89.977960, 946789939.00,64.751993, -53.981306, 986450533.10,10, 0, 1
1.044024, -71.979633, 946789939.00,7.414821, -35.982979, 986450533.10,10, 0, 2
4.229422, -71.979633, 946789939.00,10.600219, -35.982979, 986450533.10,10, 0, 1
7.414821, -71.979633, 946789939.00,13.785618, -35.982979, 986450533.10,10, 0, 1
10.600219, -71.979633, 946789939.00,16.971016, -35.982979, 986450533.10,10, 0, 2
13.785618, -71.979633, 946789939.00,20.156415, -35.982979, 986450533.10,10, 0, 2
16.971016, -71.979633, 946789939.00,23.341813, -35.982979, 986450533.10,10, 0, 2
20.156415, -71.979633, 946789939.00,26.527212, -35.982979, 986450533.10,10, 0, 2
23.341813, -71.979633, 946789939.00,29.712610, -35.982979, 986450533.10,10, 0, 1
26.527212, -71.979633, 946789939.00,32.898009, -35.982979, 986450533.10,10, 0, 2
29.712610, -71.979633, 946789939.00,36.083407, -35.982979, 986450533.10,10, 0, 1
32.898009, -71.979633, 946789939.00,39.268805, -35.982979, 986450533.10,10, 0, 1
36.083407, -71.979633, 946789939.00,42.454204, -35.982979, 986450533.10,10, 0, 1
39.268805, -71.979633, 946789939.00,45.639602, -35.982979, 986450533.10,10, 0, 1
42.454204, -71.979633, 946789939.00,48.825001, -35.982979, 986450533.10,10, 0, 1
45.639602, -71.979633, 946789939.00,52.010399, -35.982979, 986450533.10,10, 0, 1
48.825001, -71.979633, 946789939.00,55.195798, -35.982979, 986450533.10,10, 0, 1
52.010399, -71.979633, 946789939.00,58.381196, -35.982979, 986450533.10,10, 0, 1
55.195798, -71.979633, 946789939.00,61.566595, -35.982979, 986450533.10,10, 0, 2
58.381196, -71.979633, 946789939.00,64.751993, -35.982979, 986450533.10,10, 0, 2
1.044024, -53.981306, 946789939.00,7.414821, -17.984653, 986450533.10,10, 0, 1
4.229422, -53.981306, 946789939.00,10.600219, -17.984653, 986450533.10,10, 0, 1
7.414821, -53.981306, 946789939.00,13.785618, -17.984653, 986450533.10,10, 0, 1
10.600219, -53.981306, 946789939.00,16.971016, -17.984653, 986450533.10,10, 0, 1
13.785618, -53.981306, 946789939.00,20.156415, -17.984653, 986450533.10,10, 0, 1
16.971016, -53.981306, 946789939.00,23.341813, -17.984653, 986450533.10,10, 0, 1
20.156415, -53.981306, 946789939.00,26.527212, -17.984653, 986450533.10,10, 0, 1
23.341813, -53.981306, 946789939.00,29.712610, -17.984653, 986450533.10,10, 0, 2
26.527212, -53.981306, 946789939.00,32.898009, -17.984653, 986450533.10,10, 0, 1
29.712610, -53.981306, 946789939.00,36.083407, -17.984653, 986450533.10,10, 0, 2
32.898009, -53.981306, 946789939.00,39.268805, -17.984653, 986450533.10,10, 0, 2
36.083407, -53.981306, 946789939.00,42.454204, -17.984653, 986450533.10,10, 0, 1
39.268805, -53.981306, 946789939.00,45.639602, -17.984653, 986450533.10,10, 0, 1
42.454204, -53.981306, 946789939.00,48.825001, -17.984653, 986450533.10,10, 0, 2
45.639602, -53.981306, 946789939.00,52.010399, -17.984653, 986450533.10,10, 0, 2
48.825001, -53.981306, 946789939.00,55.195798, -17.984653, 986450533.10,10, 0, 2
52.010399, -53.981306, 946789939.00,58.381196, -17.984653, 986450533.10,10, 0, 1
55.195798, -53.981306, 946789939.00,61.566595, -17.984653, 986450533.10,10, 0, 1
58.381196, -53.981306, 946789939.00,64.751993, -17.984653, 986450533.10,10, 0, 2
1.044024, -35.982979, 946789939.00,7.414821, 0.013674, 986450533.10,10, 0, 2
4.229422, -35.982979, 946789939.00,10.600219, 0.013674, 986450533.10,10, 0, 2
7.414821, -35.982979, 946789939.00,13.785618, 0.013674, 986450533.10,10, 0, 2
10.600219, -35.982979, 946789939.00,16.971016, 0.013674, 986450533.10,10, 0, 2
13.785618, -35.982979, 946789939.00,20.156415, 0.013674, 986450533.10,10, 0, 2
16.971016, -35.982979, 946789939.00,23.341813, 0.013674, 986450533.10,10, 0, 2
20.156415, -35.982979, 946789939.00,26.527212, 0.013674, 986450533.10,10, 0, 2
23.341813, -35.982979, 946789939.00,29.712610, 0.013674, 986450533.10,10, 0, 2
26.527212, -35.982979, 946789939.00,32.898009, 0.013674, 986450533.10,10, 0, 2
29.712610, -35.982979, 946789939.00,36.083407, 0.013674, 986450533.10,10, 0, 2
32.898009, -35.982979, 946789939.00,39.268805, 0.013674, 986450533.10,10, 0, 2
36.083407, -35.982979, 946789939.00,42.454204, 0.013674, 986450533.10,10, 0, 2
39.268805, -35.982979, 946789939.00,45.639602, 0.013674, 986450533.10,10, 0, 2
42.454204, -35.982979, 946789939.00,48.825001, 0.013674, 986450533.10,10, 0, 2
45.639602, -35.982979, 946789939.00,52.010399, 0.013674, 986450533.10,10, 0, 2
48.825001, -35.982979, 946789939.00,55.195798, 0.013674, 986450533.10,10, 0, 2
52.010399, -35.982979, 946789939.00,58.381196, 0.013674, 986450533.10,10, 0, 2
55.195798, -35.982979, 946789939.00,61.566595, 0.013674, 986450533.10,10, 0, 2
58.381196, -35.982979, 946789939.00,64.751993, 0.013674, 986450533.10,10, 0, 2
1.044024, -17.984653, 946789939.00,7.414821, 18.012001, 986450533.10,10, 0, 2
4.229422, -17.984653, 946789939.00,10.600219, 18.012001, 986450533.10,10, 0, 2
7.414821, -17.984653, 946789939.00,13.785618, 18.012001, 986450533.10,10, 0, 2
10.600219, -17.984653, 946789939.00,16.971016, 18.012001, 986450533.10,10, 0, 2
13.785618, -17.984653, 946789939.00,20.156415, 18.012001, 986450533.10,10, 0, 2
16.971016, -17.984653, 946789939.00,23.341813, 18.012001, 986450533.10,10, 0, 2
20.156415, -17.984653, 946789939.00,26.527212, 18.012001, 986450533.10,10, 0, 2
23.341813, -17.984653, 946789939.00,29.712610, 18.012001, 986450533.10,10, 0, 2
26.527212, -17.984653, 946789939.00,32.898009, 18.012001, 986450533.10,10, 0, 2
29.712610, -17.984653, 946789939.00,36.083407, 18.012001, 986450533.10,10, 0, 1
32.898009, -17.984653, 946789939.00,39.268805, 18.012001, 986450533.10,10, 0, 1
36.083407, -17.984653, 946789939.00,42.454204, 18.012001, 986450533.10,10, 0, 2
39.268805, -17.984653, 946789939.00,45.639602, 18.012001, 986450533.10,10, 0, 2
42.454204, -17.984653, 946789939.00,48.825001, 18.012001, 986450533.10,10, 0, 2
45.639602, -17.984653, 946789939.00,52.010399, 18.012001, 986450533.10,10, 0, 2
48.825001, -17.984653, 946789939.00,55.195798, 18.012001, 986450533.10,10, 0, 2
52.010399, -17.984653, 946789939.00,58.381196, 18.012001, 986450533.10,10, 0, 2
55.195798, -17.984653, 946789939.00,61.566595, 18.012001, 986450533.10,10, 0, 2
58.381196, -17.984653, 946789939.00,64.751993, 18.012001, 986450533.10,10, 0, 2
1.044024, 0.013674, 946789939.00,7.414821, 36.010328, 986450533.10,10, 0, 2
4.229422, 0.013674, 946789939.00,10.600219, 36.010328, 986450533.10,10, 0, 1
7.414821, 0.013674, 946789939.00,13.785618, 36.010328, 986450533.10,10, 0, 1
10.600219, 0.013674, 946789939.00,16.971016, 36.010328, 986450533.10,10, 0, 2
13.785618, 0.013674, 946789939.00,20.156415, 36.010328, 986450533.10,10, 0, 2
16.971016, 0.013674, 946789939.00,23.341813, 36.010328, 986450533.10,10, 0, 1
20.156415, 0.013674, 946789939.00,26.527212, 36.010328, 986450533.10,10, 0, 2
23.341813, 0.013674, 946789939.00,29.712610, 36.010328, 986450533.10,10, 0, 2
26.527212, 0.013674, 946789939.00,32.898009, 36.010328, 986450533.10,10, 0, 2
29.712610, 0.013674, 946789939.00,36.083407, 36.010328, 986450533.10,10, 0, 1
32.898009, 0.013674, 946789939.00,39.268805, 36.010328, 986450533.10,10, 0, 1
36.083407, 0.013674, 946789939.00,42.454204, 36.010328, 986450533.10,10, 0, 1
39.268805, 0.013674, 946789939.00,45.639602, 36.010328, 986450533.10,10, 0, 1
42.454204, 0.013674, 946789939.00,48.825001, 36.010328, 986450533.10,10, 0, 2
45.639602, 0.013674, 946789939.00,52.010399, 36.010328, 986450533.10,10, 0, 2
48.825001, 0.013674, 946789939.00,55.195798, 36.010328, 986450533.10,10, 0, 2
52.010399, 0.013674, 946789939.00,58.381196, 36.010328, 986450533.10,10, 0, 2
55.195798, 0.013674, 946789939.00,61.566595, 36.010328, 986450533.10,10, 0, 1
58.381196, 0.013674, 946789939.00,64.751993, 36.010328, 986450533.10,10, 0, 1
1.044024, 18.012001, 946789939.00,7.414821, 54.008654, 986450533.10,10, 0, 2
4.229422, 18.012001, 946789939.00,10.600219, 54.008654, 986450533.10,10, 0, 2
7.414821, 18.012001, 946789939.00,13.785618, 54.008654, 986450533.10,10, 0, 2
10.600219, 18.012001, 946789939.00,16.971016, 54.008654, 986450533.10,10, 0, 1
13.785618, 18.012001, 946789939.00,20.156415, 54.008654, 986450533.10,10, 0, 1
16.971016, 18.012001, 946789939.00,23.341813, 54.008654, 986450533.10,10, 0, 1
20.156415, 18.012001, 946789939.00,26.527212, 54.008654, 986450533.10,10, 0, 1
23.341813, 18.012001, 946789939.00,29.712610, 54.008654, 986450533.10,10, 0, 1
26.527212, 18.012001, 946789939.00,32.898009, 54.008654, 986450533.10,10, 0, 1
29.712610, 18.012001, 946789939.00,36.083407, 54.008654, 986450533.10,10, 0, 1
32.898009, 18.012001, 946789939.00,39.268805, 54.008654, 986450533.10,10, 0, 1
36.083407, 18.012001, 946789939.00,42.454204, 54.008654, 986450533.10,10, 0, 1
39.268805, 18.012001, 946789939.00,45.639602, 54.008654, 986450533.10,10, 0, 2
42.454204, 18.012001, 946789939.00,48.825001, 54.008654, 986450533.10,10, 0, 1
45.639602, 18.012001, 946789939.00,52.010399, 54.008654, 986450533.10,10, 0, 1
48.825001, 18.012001, 946789939.00,55.195798, 54.008654, 986450533.10,10, 0, 1
52.010399, 18.012001, 946789939.00,58.381196, 54.008654, 986450533.10,10, 0, 1
55.195798, 18.012001, 946789939.00,61.566595, 54.008654, 986450533.10,10, 0, 1
58.381196, 18.012001, 946789939.00,64.751993, 54.008654, 986450533.10,10, 0, 1
1.044024, 36.010328, 946789939.00,7.414821, 72.006981, 986450533.10,10, 0, 2
4.229422, 36.010328, 946789939.00,10.600219, 72.006981, 986450533.10,10, 0, 2
7.414821, 36.010328, 946789939.00,13.785618, 72.006981, 986450533.10,10, 0, 2
10.600219, 36.010328, 946789939.00,16.971016, 72.006981, 986450533.10,10, 0, 2
13.785618, 36.010328, 946789939.00,20.156415, 72.006981, 986450533.10,10, 0, 2
16.971016, 36.010328, 946789939.00,23.341813, 72.006981, 986450533.10,10, 0, 2
20.156415, 36.010328, 946789939.00,26.527212, 72.006981, 986450533.10,10, 0, 3
23.341813, 36.010328, 946789939.00,29.712610, 72.006981, 986450533.10,10, 0, 2
26.527212, 36.010328, 946789939.00,32.898009, 72.006981, 986450533.10,10, 0, 2
29.712610, 36.010328, 946789939.00,36.083407, 72.006981, 986450533.10,10, 0, 2
32.898009, 36.010328, 946789939.00,39.268805, 72.006981, 986450533.10,10, 0, 2
36.083407, 36.010328, 946789939.00,42.454204, 72.006981, 986450533.10,10, 0, 1
39.268805, 36.010328, 946789939.00,45.639602, 72.006981, 986450533.10,10, 0, 1
42.454204, 36.010328, 946789939.00,48.825001, 72.006981, 986450533.10,10, 0, 2
45.639602, 36.010328, 946789939.00,52.010399, 72.006981, 986450533.10,10, 0, 2
48.825001, 36.010328, 946789939.00,55.195798, 72.006981, 986450533.10,10, 0, 2
52.010399, 36.010328, 946789939.00,58.381196, 72.006981, 986450533.10,10, 0, 1
55.195798, 36.010328, 946789939.00,61.566595, 72.006981, 986450533.10,10, 0, 1
58.381196, 36.010328, 946789939.00,64.751993, 72.006981, 986450533.10,10, 0, 1
1.044024, 54.008654, 946789939.00,7.414821, 90.005308, 986450533.10,10, 0, 2
4.229422, 54.008654, 946789939.00,10.600219, 90.005308, 986450533.10,10, 0, 2
7.414821, 54.008654, 946789939.00,13.785618, 90.005308, 986450533.10,10, 0, 1
10.600219, 54.008654, 946789939.00,16.971016, 90.005308, 986450533.10,10, 0, 2
13.785618, 54.008654, 946789939.00,20.156415, 90.005308, 986450533.10,10, 0, 2
16.971016, 54.008654, 946789939.00,23.341813, 90.005308, 986450533.10,10, 0, 2
20.156415, 54.008654, 946789939.00,26.527212, 90.005308, 986450533.10,10, 0, 2
23.341813, 54.008654, 946789939.00,29.712610, 90.005308, 986450533.10,10, 0, 2
26.527212, 54.008654, 946789939.00,32.898009, 90.005308, 986450533.10,10, 0, 2
29.712610, 54.008654, 946789939.00,36.083407, 90.005308, 986450533.10,10, 0, 2
32.898009, 54.008654, 946789939.00,39.268805, 90.005308, 986450533.10,10, 0, 2
36.083407, 54.008654, 946789939.00,42.454204, 90.005308, 986450533.10,10, 0, 2
39.268805, 54.008654, 946789939.00,45.639602, 90.005308, 986450533.10,10, 0, 2
42.454204, 54.008654, 946789939.00,48.825001, 90.005308, 986450533.10,10, 0, 2
45.639602, 54.008654, 946789939.00,52.010399, 90.005308, 986450533.10,10, 0, 1
48.825001, 54.008654, 946789939.00,55.195798, 90.005308, 986450533.10,10, 0, 1
52.010399, 54.008654, 946789939.00,58.381196, 90.005308, 986450533.10,10, 0, 1
55.195798, 54.008654, 946789939.00,61.566595, 90.005308, 986450533.10,10, 0, 1
58.381196, 54.008654, 946789939.00,64.751993, 90.005308, 986450533.10,10, 0, 2
1.044024, 72.006981, 946789939.00,7.414821, 108.003635, 986450533.10,10, 0, 2
4.229422, 72.006981, 946789939.00,10.600219, 108.003635, 986450533.10,10, 0, 1
7.414821, 72.006981, 946789939.00,13.785618, 108.003635, 986450533.10,10, 0, 2
10.600219, 72.006981, 946789939.00,16.971016, 108.003635, 986450533.10,10, 0, 2
13.785618, 72.006981, 946789939.00,20.156415, 108.003635, 986450533.10,10, 0, 2
16.971016, 72.006981, 946789939.00,23.341813, 108.003635, 986450533.10,10, 0, 2
20.156415, 72.006981, 946789939.00,26.527212, 108.003635, 986450533.10,10, 0, 2
23.341813, 72.006981, 946789939.00,29.712610, 108.003635, 986450533.10,10, 0, 1
26.527212, 72.006981, 946789939.00,32.898009, 108.003635, 986450533.10,10, 0, 2
29.712610, 72.006981, 946789939.00,36.083407, 108.003635, 986450533.10,10, 0, 2
32.898009, 72.006981, 946789939.00,39.268805, 108.003635, 986450533.10,10, 0, 1
36.083407, 72.006981, 946789939.00,42.454204, 108.003635, 986450533.10,10, 0, 1
39.268805, 72.006981, 946789939.00,45.639602, 108.003635, 986450533.10,10, 0, 1
42.454204, 72.006981, 946789939.00,48.825001, 108.003635, 986450533.10,10, 0, 1
45.639602, 72.006981, 946789939.00,52.010399, 108.003635, 986450533.10,10, 0, 2
48.825001, 72.006981, 946789939.00,55.195798, 108.003635, 986450533.10,10, 0, 1
52.010399, 72.006981, 946789939.00,58.381196, 108.003635, 986450533.10,10, 0, 1
55.195798, 72.006981, 946789939.00,61.566595, 108.003635, 986450533.10,10, 0, 2
58.381196, 72.006981, 946789939.00,64.751993, 108.003635, 986450533.10,10, 0, 1
1.044024, 90.005308, 946789939.00,7.414821, 126.001961, 986450533.10,10, 0, 1
4.229422, 90.005308, 946789939.00,10.600219, 126.001961, 986450533.10,10, 0, 1
7.414821, 90.005308, 946789939.00,13.785618, 126.001961, 986450533.10,10, 0, 2
10.600219, 90.005308, 946789939.00,16.971016, 126.001961, 986450533.10,10, 0, 2
13.785618, 90.005308, 946789939.00,20.156415, 126.001961, 986450533.10,10, 0, 2
16.971016, 90.005308, 946789939.00,23.341813, 126.001961, 986450533.10,10, 0, 2
20.156415, 90.005308, 946789939.00,26.527212, 126.001961, 986450533.10,10, 0, 2
23.341813, 90.005308, 946789939.00,29.712610, 126.001961, 986450533.10,10, 0, 2
26.527212, 90.005308, 946789939.00,32.898009, 126.001961, 986450533.10,10, 0, 2
29.712610, 90.005308, 946789939.00,36.083407, 126.001961, 986450533.10,10, 0, 2
32.898009, 90.005308, 946789939.00,39.268805, 126.001961, 986450533.10,10, 0, 2
36.083407, 90.005308, 946789939.00,42.454204, 126.001961, 986450533.10,10, 3, 21
39.268805, 90.005308, 946789939.00,45.639602, 126.001961, 986450533.10,10, 3, 10
42.454204, 90.005308, 946789939.00,48.825001, 126.001961, 986450533.10,10, 0, 2
45.639602, 90.005308, 946789939.00,52.010399, 126.001961, 986450533.10,10, 0, 2
48.825001, 90.005308, 946789939.00,55.195798, 126.001961, 986450533.10,10, 0, 1
52.010399, 90.005308, 946789939.00,58.381196, 126.001961, 986450533.10,10, 0, 1
55.195798, 90.005308, 946789939.00,61.566595, 126.001961, 986450533.10,10, 0, 1
58.381196, 90.005308, 946789939.00,64.751993, 126.001961, 986450533.10,10, 0, 2
1.044024, 108.003635, 946789939.00,7.414821, 144.000288, 986450533.10,10, 0, 2
4.229422, 108.003635, 946789939.00,10.600219, 144.000288, 986450533.10,10, 0, 1
7.414821, 108.003635, 946789939.00,13.785618, 144.000288, 986450533.10,10, 0, 2
10.600219, 108.003635, 946789939.00,16.971016, 144.000288, 986450533.10,10, 0, 2
13.785618, 108.003635, 946789939.00,20.156415, 144.000288, 986450533.10,10, 0, 2
16.971016, 108.003635, 946789939.00,23.341813, 144.000288, 986450533.10,10, 0, 2
20.156415, 108.003635, 946789939.00,26.527212, 144.000288, 986450533.10,10, 0, 1
23.341813, 108.003635, 946789939.00,29.712610, 144.000288, 986450533.10,10, 0, 2
26.527212, 108.003635, 946789939.00,32.898009, 144.000288, 986450533.10,10, 0, 2
29.712610, 108.003635, 946789939.00,36.083407, 144.000288, 986450533.10,10, 0, 2
